Recency,Frequency,MonetaryTotal,MonetaryAvg,MonetaryStd,TotalQuantity,CustomerTenureDays,PreferredDayOfWeek,PreferredHour,PreferredMonth,WeekendPurchaseRatio,AvgDaysBetweenPurchases,UniqueProducts,AvgProductsPerTransaction,UniqueCountries,NegativeQuantityCount,ZeroPriceCount,CancelledTransactions,ReturnRatio,TotalTransactions,AvgLinesPerInvoice,Age,SupportTicketsCount,SatisfactionScore,RFMSegment,AgeCategory,SpendingCategory,PreferredTimeOfDay,LoyaltyLevel,ChurnRiskCategory,BasketSizeCategory,RegYear,RegMonth,RegWeekday,IsPrivateIP,MonetaryPerDay,AvgBasketValue,TenureRatio,CancelRate,Country_TargetEnc,CustomerType_Hyperactif,CustomerType_Nouveau,CustomerType_Occasionnel,CustomerType_Perdu,CustomerType_Régulier,FavoriteSeason_Automne,FavoriteSeason_Hiver,FavoriteSeason_Printemps,FavoriteSeason_Été,Region_Afrique,Region_Amérique du Nord,Region_Amérique du Sud,Region_Asie,Region_Autre,Region_Europe centrale,Region_Europe continentale,Region_Europe de l'Est,Region_Europe du Nord,Region_Europe du Sud,Region_Moyen-Orient,Region_Océanie,Region_UK,WeekendPreference_Inconnu,WeekendPreference_Semaine,WeekendPreference_Weekend,ProductDiversity_Explorateur,ProductDiversity_Modéré,ProductDiversity_Spécialisé,Gender_F,Gender_M,Gender_Unknown,AccountStatus_Active,AccountStatus_Closed,AccountStatus_Pending,AccountStatus_Suspended,Churn
1.0,17.0,5566.8125,6.262839293408013,38.3936798721033,3390.0,372.0,2.0,11.0,11.0,0.1544592847910383,0.0642102995044171,263.0,7.897321428571429,1.0,4.0,0.0,4.0,0.0099095217578629,357.0,20.723214285714285,57.4,1.0,3.0,3,6,3,1,4,0,2,2010.0,7.0,5.0,0.0,272.0067176360225,129.20933333333332,0.002680965147453083,0.009907387465001078,0.3324050632911392,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0
54.0,2.0,423.04,3.305,2.477535923446622,231.0,319.0,0.0,12.0,10.0,0.0,2.5118110236220472,110.0,55.0,1.0,0.0,0.0,0.0,0.0,128.0,64.0,79.0,1.0,3.0,1,5,1,2,3,1,1,2010.0,8.0,4.0,0.0,7.691636363636364,141.01333333333335,0.16875,0.0,0.3324050632911392,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0
186.0,6.0,1607.0600000000002,15.0192523364486,5.904255373135322,928.0,187.0,2.0,15.0,1.0,0.0,1.7452830188679245,72.0,12.0,1.0,0.0,0.0,0.0,0.0,107.0,17.833333333333332,53.6,6.0,0.0,2,6,2,3,3,3,2,2010.0,10.0,6.0,0.0,8.59390374331551,229.58,0.9893617021276596,0.0,0.3324050632911392,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1
71.0,4.0,226.75,18.89583333333333,3.697939127119155,95.0,302.0,2.0,12.0,4.0,0.0,12.212389380530974,7.0,1.75,1.0,0.0,0.0,0.0,0.0,12.0,3.0,61.0,2.0,1.0,1,4,1,2,3,2,2,2010.0,9.0,3.0,0.0,3.1493055555555554,45.35,0.23432343234323433,0.0,0.3324050632911392,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0
102.0,6.0,1049.37,16.144153846153845,32.05769383530982,310.0,271.0,2.0,12.0,6.0,0.0,4.203125,46.0,7.666666666666667,1.0,0.0,0.0,0.0,0.0,65.0,10.833333333333334,72.0,1.0,2.0,2,5,2,2,3,3,1,2010.0,12.0,4.0,0.0,10.188058252427183,149.91,0.375,0.0,0.3324050632911392,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1
46.0,4.0,2030.33,50.75825,53.16003761683278,959.0,327.0,1.0,9.0,4.0,0.0,8.35897435897436,35.0,8.75,1.0,1.0,0.0,1.0,0.025,40.0,10.0,69.0,2.0,3.0,2,5,3,1,3,1,3,2010.0,11.0,5.0,0.0,43.19851063829787,406.066,0.1402439024390244,0.024390243902439025,0.3324050632911392,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0
1.0,12.0,3817.08,16.45293103448276,7.674131620825337,2040.0,372.0,1.0,13.0,6.0,0.1336206896551724,1.593073593073593,129.0,10.75,1.0,2.0,0.0,2.0,0.0086206896551724,232.0,19.33333333333333,51.2,2.0,3.0,3,6,3,2,4,0,2,2010.0,6.0,0.0,0.0,272.0067176360225,293.6215384615385,0.002680965147453083,0.008583690987124463,0.2631578947368421,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0
2.0,4.0,811.02,4.5056666666666665,4.749451259100343,414.0,371.0,2.0,14.0,12.0,0.0,2.0670391061452515,133.0,33.25,1.0,2.0,0.0,2.0,0.0111111111111111,180.0,45.0,47.4,0.0,5.0,2,6,2,3,4,0,1,2010.0,5.0,5.0,0.0,270.34,162.204,0.005376344086021506,0.011049723756906077,0.3324050632911392,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0
373.0,1.0,161.00000000000003,17.888888888888893,6.67845312262586,38.0,0.0,2.0,13.0,12.0,0.0,0.0,9.0,9.0,1.0,0.0,0.0,0.0,0.0,9.0,9.0,54.0,3.0,2.0,0,3,1,2,1,3,1,2010.0,7.0,4.0,0.0,0.43048128342245995,80.50000000000001,187.72727272727272,0.0,0.3324050632911392,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1
71.0,4.0,800.24,23.536470588235293,42.11564107940673,407.0,302.0,2.0,13.0,12.0,0.0,9.12121212121212,33.0,8.25,1.0,0.0,0.0,0.0,0.0,34.0,8.5,68.0,2.0,2.0,2,5,2,2,3,2,2,2010.0,4.0,3.0,0.0,11.114444444444445,160.048,0.23432343234323433,0.0,0.3324050632911392,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0
30.0,3.0,2575.0,29.94186046511628,30.769113371600728,1306.0,343.0,2.0,14.0,11.0,0.0,4.023529411764706,59.0,19.666666666666668,1.0,0.0,0.0,0.0,0.0,86.0,28.666666666666668,55.4,4.0,4.0,2,6,3,3,3,0,3,2010.0,12.0,6.0,0.0,83.06451612903226,643.75,0.0872093023255814,0.0,0.3324050632911392,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0
1.0,7.0,5566.8125,31.847309523809525,27.0369316523465,3390.0,372.0,2.0,13.0,12.0,0.0,0.883054892601432,219.0,31.285714285714285,1.0,0.0,0.0,0.0,0.0,357.0,60.0,38.0,3.0,2.0,3,2,3,2,4,0,3,2010.0,7.0,1.0,0.0,272.0067176360225,776.3600000000001,0.002680965147453083,0.0,0.2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
185.0,5.0,493.67,18.98730769230769,13.03412031790172,246.0,188.0,2.0,10.0,6.0,0.0,7.48,18.0,3.6,1.0,1.0,0.0,1.0,0.0384615384615384,26.0,5.2,26.0,3.0,2.0,1,1,1,1,3,3,2,2010.0,9.0,5.0,0.0,2.6541397849462367,82.27833333333334,0.9788359788359788,0.037037037037037035,0.3324050632911392,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1
373.0,1.0,115.65,23.130000000000003,4.628660713424566,51.0,0.0,2.0,13.0,12.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,58.6,1.0,3.0,0,6,1,2,1,3,2,2010.0,10.0,2.0,0.0,0.3092245989304813,57.825,187.72727272727272,0.0,0.3324050632911392,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1
36.0,5.0,1198.23,17.88402985074627,5.997743024924862,441.0,337.0,4.0,13.0,4.0,0.1641791044776119,5.075757575757576,61.0,12.2,1.0,0.0,0.0,0.0,0.0,67.0,13.4,35.0,1.0,1.0,2,2,2,2,3,1,2,2010.0,7.0,1.0,0.0,32.384594594594596,199.705,0.10650887573964497,0.0,0.3324050632911392,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0
8.0,12.0,2888.7500000000005,61.213884130054346,63.840190572028845,1343.0,365.0,1.0,13.0,4.0,0.0,8.547619047619047,27.0,2.25,1.0,0.0,0.0,0.0,0.0,43.0,3.583333333333333,21.0,5.0,0.0,3,0,3,2,4,0,3,2010.0,4.0,3.0,0.0,272.0067176360225,222.2115384615385,0.02185792349726776,0.0,0.3324050632911392,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0
372.0,2.0,363.6000000000001,30.300000000000008,19.81780650186732,136.0,0.0,2.0,13.0,12.0,0.0,0.0,11.0,5.5,1.0,1.0,0.0,1.0,0.0833333333333333,12.0,6.0,42.0,1.0,5.0,1,2,1,2,1,3,2,2010.0,10.0,1.0,0.0,0.9747989276139413,121.20000000000003,187.72727272727272,0.07692307692307693,0.3324050632911392,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1
7.0,2.0,379.8299999999999,7.166603773584904,4.222276520203575,185.0,365.0,2.0,13.0,12.0,0.0,7.019230769230769,48.0,24.0,1.0,0.0,0.0,0.0,0.0,53.0,26.5,48.2,1.0,0.0,2,6,1,2,4,0,1,2010.0,9.0,4.0,0.0,47.47874999999999,126.60999999999997,0.01912568306010929,0.0,0.3324050632911392,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0
373.0,1.0,487.75,18.064814814814813,4.12512971392357,160.0,0.0,2.0,14.0,12.0,0.0,0.0,27.0,27.0,1.0,0.0,0.0,0.0,0.0,27.0,27.0,40.4,3.0,1.0,1,6,1,3,1,3,2,2010.0,9.0,4.0,0.0,1.304144385026738,243.875,187.72727272727272,0.0,0.3324050632911392,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1
1.0,17.0,5566.8125,22.45851600880908,56.724447630901416,3390.0,372.0,3.0,14.0,11.0,0.0701338302558021,0.047610979329041,263.0,7.233870967741935,1.0,4.0,0.0,4.0,0.0382856174826359,357.0,23.802419354838708,67.0,2.0,0.0,3,5,3,3,4,0,2,2010.0,4.0,6.0,0.0,272.0067176360225,532.4201606425703,0.002680965147453083,0.03827913279132791,0.3333333333333333,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0
99.0,5.0,2158.3700000000003,19.44477477477478,22.178149805888875,1148.0,273.0,6.0,11.0,2.0,0.3333333333333332,2.4727272727272727,80.0,16.0,1.0,0.0,0.0,0.0,0.0,111.0,22.2,75.0,6.0,4.0,2,5,3,1,3,3,2,2010.0,8.0,1.0,0.0,21.583700000000004,359.7283333333334,0.3613138686131387,0.0,0.3324050632911392,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1
2.0,17.0,5566.8125,5.053335838657146,9.97603541966394,3390.0,371.0,2.0,12.0,11.0,0.1440561192534135,0.0384615384615384,263.0,7.875739644970414,1.0,4.0,0.0,4.0,0.0170362019290993,357.0,47.23668639053255,56.6,1.0,5.0,3,6,3,2,4,0,1,2010.0,11.0,1.0,0.0,272.0067176360225,237.29870588235295,0.005376344086021506,0.017034068136272545,0.3324050632911392,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0
31.0,13.0,5566.8125,15.932173913043478,17.09982888294754,3390.0,342.0,2.0,14.0,12.0,0.289002557544757,0.8589743589743589,226.0,17.384615384615383,1.0,4.0,0.0,4.0,0.08403735130677059,357.0,30.07692307692308,43.0,4.0,5.0,3,2,3,3,3,1,2,2010.0,11.0,2.0,0.0,194.67125,444.9628571428571,0.09037900874635568,0.08333333333333333,0.2631578947368421,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0
4.0,16.0,2611.58,5.192007952286282,6.33036259479739,1639.0,369.0,3.0,12.0,10.0,0.1630218687872763,0.7250996015936255,263.0,18.6875,1.0,3.0,0.0,3.0,0.0059642147117296,357.0,31.4375,70.0,1.0,5.0,3,5,3,2,4,0,1,2010.0,11.0,6.0,0.0,272.0067176360225,153.62235294117647,0.010810810810810811,0.005952380952380952,0.3324050632911392,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0
373.0,1.0,101.55,12.69375,2.691579130229264,71.0,0.0,2.0,14.0,12.0,0.0,0.0,8.0,8.0,1.0,0.0,0.0,0.0,0.0,8.0,8.0,19.0,2.0,3.0,0,0,1,3,1,3,2,2010.0,12.0,0.0,0.0,0.271524064171123,50.775,187.72727272727272,0.0,0.3324050632911392,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1
80.0,6.0,1764.3600000000004,38.35565217391305,34.974554347231354,999.0,293.0,2.0,14.0,3.0,0.0,6.488888888888889,24.0,4.0,1.0,2.0,0.0,2.0,0.0434782608695652,46.0,7.666666666666667,44.8,1.0,1.0,2,6,2,3,3,2,3,2010.0,11.0,1.0,0.0,21.782222222222227,252.05142857142863,0.272108843537415,0.0425531914893617,0.3324050632911392,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0
267.0,13.0,5566.8125,45.53805882352941,49.04616622788497,3390.0,106.0,3.0,15.0,1.0,0.0,0.5976331360946746,99.0,7.615384615384615,1.0,4.0,0.0,4.0,0.0647058823529411,170.0,13.076923076923077,58.2,4.0,1.0,2,6,3,3,2,3,3,2010.0,8.0,5.0,0.0,28.88608208955224,552.9621428571429,2.4953271028037385,0.06432748538011696,0.3324050632911392,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1
4.0,17.0,5566.8125,22.118407557354928,16.654215419661274,3390.0,369.0,2.0,13.0,11.0,0.0553306342780027,0.4743243243243243,233.0,4.66,1.0,4.0,0.0,4.0,0.0283400809716599,357.0,14.82,64.0,0.0,2.0,3,4,3,2,4,0,2,2010.0,11.0,5.0,0.0,272.0067176360225,321.36745098039216,0.010810810810810811,0.02830188679245283,0.3324050632911392,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0
2.0,17.0,5566.8125,18.48611111111111,13.850907820424943,2581.0,371.0,3.0,10.0,12.0,0.0620915032679738,1.147540983606557,184.0,4.487804878048781,1.0,4.0,0.0,4.0,0.0130718954248366,306.0,7.463414634146342,77.0,1.0,1.0,3,5,3,1,4,0,2,2010.0,11.0,4.0,0.0,272.0067176360225,134.6845238095238,0.005376344086021506,0.013029315960912053,0.3324050632911392,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0
22.0,2.0,287.59000000000003,11.5036,9.749326421177344,239.0,351.0,4.0,10.0,11.0,0.0,12.212389380530974,25.0,12.5,1.0,0.0,0.0,0.0,0.0,25.0,12.5,24.0,2.0,4.0,1,0,1,1,3,0,2,2010.0,7.0,4.0,0.0,12.503913043478262,95.86333333333334,0.0625,0.0,0.3324050632911392,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0
80.0,17.0,2781.5,13.05868544600939,14.25893189652838,2094.0,292.0,1.0,13.0,6.0,0.0751173708920187,1.3349056603773586,72.0,3.789473684210526,1.0,4.0,0.0,4.0,0.0187793427230046,213.0,11.210526315789474,61.0,0.0,5.0,3,4,3,2,3,2,2,2009.0,12.0,3.0,0.0,34.339506172839506,139.075,0.27303754266211605,0.018691588785046728,0.3324050632911392,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0
86.0,3.0,243.69000000000003,27.07666666666667,23.92909108177743,143.0,287.0,2.0,15.0,12.0,0.0,12.212389380530974,9.0,3.0,1.0,1.0,0.0,1.0,0.08403735130677059,9.0,3.0,57.4,1.0,3.0,1,6,1,3,3,2,3,2010.0,10.0,1.0,0.0,2.801034482758621,60.92250000000001,0.2986111111111111,0.08333333333333333,0.3324050632911392,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0
373.0,1.0,357.94999999999993,5.342537313432834,5.06367256328172,155.0,0.0,2.0,15.0,12.0,0.0,0.0,64.0,64.0,1.0,0.0,0.0,0.0,0.0,67.0,67.0,69.2,0.0,5.0,1,6,1,3,1,3,1,2010.0,8.0,2.0,0.0,0.957085561497326,178.97499999999997,187.72727272727272,0.0,0.3324050632911392,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1
312.0,2.0,538.8100000000001,28.35842105263158,30.674277726379927,159.0,61.0,1.0,9.0,2.0,0.0,3.388888888888889,16.0,8.0,1.0,0.0,0.0,0.0,0.0,19.0,9.5,64.0,2.0,5.0,1,4,2,1,2,3,2,2010.0,9.0,4.0,0.0,1.7214376996805114,179.60333333333335,5.032258064516129,0.0,0.3324050632911392,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1
4.0,9.0,2070.9700000000003,15.5712030075188,8.063297791169678,1626.0,368.0,0.0,13.0,12.0,0.1203007518796992,2.765151515151515,117.0,13.0,1.0,3.0,0.0,3.0,0.0225563909774436,133.0,14.77777777777778,52.0,2.0,4.0,3,3,3,2,4,0,2,2010.0,9.0,6.0,0.0,272.0067176360225,207.09700000000004,0.01084010840108401,0.022388059701492536,0.3324050632911392,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0
3.0,4.0,1388.81,30.86244444444444,22.47097250348825,477.0,370.0,2.0,15.0,12.0,0.0,8.386363636363637,36.0,9.0,1.0,0.0,0.0,0.0,0.0,45.0,11.25,31.0,3.0,5.0,3,1,2,3,4,0,2,2010.0,2.0,5.0,0.0,272.0067176360225,277.762,0.008086253369272238,0.0,0.3324050632911392,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0
61.0,3.0,357.77,39.75222222222222,28.00574127646766,235.0,312.0,2.0,15.0,12.0,0.0,12.212389380530974,8.0,2.6666666666666665,1.0,0.0,0.0,0.0,0.0,9.0,3.0,54.4,2.0,5.0,1,6,1,3,3,2,3,2010.0,12.0,0.0,0.0,5.770483870967742,89.4425,0.19488817891373802,0.0,0.3324050632911392,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0
1.0,17.0,5566.8125,61.213884130054346,63.840190572028845,3390.0,372.0,3.0,10.0,12.0,0.0228310502283105,1.6330275229357798,40.0,0.975609756097561,1.0,4.0,0.0,4.0,0.08403735130677059,219.0,5.341463414634147,53.0,0.0,4.0,3,3,3,1,4,0,3,2009.0,12.0,4.0,0.0,272.0067176360225,613.0559523809524,0.002680965147453083,0.08333333333333333,0.3324050632911392,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0
30.0,16.0,4748.45,18.40484496124031,20.305655481377563,1767.0,342.0,2.0,12.0,6.0,0.2441860465116279,1.303501945525292,186.0,11.625,1.0,2.0,0.0,2.0,0.0077519379844961,258.0,16.125,67.0,1.0,4.0,3,5,3,2,3,0,2,2010.0,12.0,1.0,0.0,153.17580645161289,279.3205882352941,0.08746355685131195,0.007722007722007722,0.3324050632911392,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0
144.0,11.0,1407.2900000000002,13.663009708737864,21.216575920586774,1157.0,229.0,1.0,10.0,4.0,0.0,2.215686274509804,83.0,7.545454545454546,1.0,4.0,0.0,4.0,0.058252427184466,103.0,9.363636363636363,44.6,1.0,1.0,2,6,2,1,3,3,2,2010.0,12.0,4.0,0.0,9.70544827586207,117.27416666666669,0.6260869565217392,0.057692307692307696,0.3324050632911392,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1
79.0,8.0,452.63000000000005,12.233243243243244,19.663950385025505,176.0,294.0,3.0,10.0,9.0,0.0,8.055555555555555,18.0,2.25,1.0,4.0,0.0,4.0,0.08403735130677059,37.0,4.625,34.8,4.0,5.0,2,6,1,1,3,2,1,2010.0,11.0,3.0,0.0,5.657875000000001,50.29222222222223,0.2677966101694915,0.08333333333333333,0.3324050632911392,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0
12.0,17.0,5566.8125,44.37134146341463,40.77111211955727,2488.0,361.0,2.0,10.0,9.0,0.1890243902439024,2.147239263803681,66.0,3.3,1.0,0.0,0.0,0.0,0.0,164.0,8.2,19.0,0.0,3.0,3,0,3,1,3,0,3,2010.0,7.0,2.0,0.0,272.0067176360225,346.5190476190476,0.03314917127071823,0.0,0.3324050632911392,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0
373.0,1.0,311.81,14.17318181818182,5.99713533706571,313.0,0.0,2.0,16.0,12.0,0.0,0.0,22.0,22.0,1.0,0.0,0.0,0.0,0.0,22.0,22.0,79.0,2.0,3.0,1,5,1,3,1,3,2,2009.0,12.0,3.0,0.0,0.833716577540107,155.905,187.72727272727272,0.0,0.3324050632911392,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1
28.0,13.0,2655.2200000000003,17.241688311688314,11.515352968698732,1482.0,345.0,0.0,17.0,11.0,0.0,2.2222222222222223,111.0,8.538461538461538,1.0,4.0,0.0,4.0,0.0714285714285714,154.0,11.846153846153848,41.2,0.0,2.0,3,6,3,3,3,0,2,2010.0,3.0,0.0,0.0,91.5593103448276,189.65857142857143,0.08092485549132948,0.07096774193548387,0.3324050632911392,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0
373.0,1.0,205.86,14.704285714285714,4.704480212088693,74.0,0.0,2.0,16.0,12.0,0.0,0.0,14.0,14.0,1.0,0.0,0.0,0.0,0.0,14.0,14.0,71.0,1.0,4.0,0,5,1,3,1,3,2,2010.0,10.0,1.0,0.0,0.550427807486631,102.93,187.72727272727272,0.0,0.3324050632911392,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1
1.0,17.0,5566.8125,4.210585909417685,7.45829292703506,3390.0,372.0,2.0,12.0,12.0,0.1373112868439971,0.1172240201366415,263.0,6.5,1.0,4.0,0.0,4.0,0.0294751976994967,357.0,21.734375,57.4,1.0,5.0,3,6,3,2,4,0,1,2010.0,11.0,2.0,0.0,272.0067176360225,90.80503875968992,0.002680965147453083,0.029464606539705354,0.3324050632911392,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0
128.0,2.0,180.85,18.085,3.396898094831028,61.0,244.0,2.0,13.0,8.0,0.0,12.212389380530974,10.0,5.0,1.0,0.0,0.0,0.0,0.0,10.0,5.0,37.2,2.0,1.0,0,6,1,2,3,3,2,2010.0,2.0,1.0,0.0,1.401937984496124,60.28333333333333,0.5224489795918368,0.0,0.3324050632911392,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1
218.0,12.0,2247.51,15.716853146853149,5.708313731863454,1324.0,155.0,3.0,9.0,12.0,0.0279720279720279,1.0633802816901408,132.0,11.0,1.0,0.0,0.0,0.0,0.0,143.0,11.916666666666666,51.8,3.0,5.0,2,6,3,1,2,3,2,2010.0,5.0,0.0,0.0,10.262602739726029,172.88538461538462,1.3974358974358974,0.0,0.3324050632911392,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1
10.0,17.0,5566.8125,51.56384615384616,63.840190572028845,2640.0,362.0,2.0,14.0,11.0,0.1,2.736434108527132,78.0,3.9,1.0,4.0,0.0,4.0,0.0307692307692307,130.0,6.5,39.6,1.0,2.0,3,6,3,3,3,0,3,2010.0,12.0,1.0,0.0,272.0067176360225,319.20476190476194,0.027548209366391185,0.030534351145038167,0.3324050632911392,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0
373.0,1.0,102.79,3.671071428571429,2.630702397805595,71.0,0.0,2.0,17.0,12.0,0.0,0.0,28.0,28.0,1.0,0.0,0.0,0.0,0.0,28.0,28.0,48.6,2.0,3.0,0,6,1,3,1,3,1,2010.0,12.0,4.0,0.0,0.27483957219251337,51.395,187.72727272727272,0.0,0.3324050632911392,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1
9.0,17.0,5566.8125,53.971366459627326,63.840190572028845,2194.0,364.0,4.0,10.0,11.0,0.0683229813664596,2.23125,98.0,5.444444444444445,1.0,4.0,0.0,4.0,0.0372670807453416,161.0,8.944444444444445,35.0,1.0,2.0,3,2,3,1,3,0,2,2010.0,12.0,2.0,0.0,272.0067176360225,457.33631578947364,0.024657534246575342,0.037037037037037035,0.3324050632911392,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0
